trial_number,params,value
976,"{'learning_rate': 0.19323973386917614, 'num_leaves': 226, 'max_depth': 5, 'min_data_in_leaf': 12, 'feature_fraction': 0.9584077322049962, 'bagging_fraction': 0.6072564960687981, 'bagging_freq': 10, 'lambda_l1': 2.9475830626363256e-08, 'lambda_l2': 1.5992167460084013e-08}",0.04898658730547066
977,"{'learning_rate': 0.20086940208690096, 'num_leaves': 220, 'max_depth': 6, 'min_data_in_leaf': 10, 'feature_fraction': 0.946649435558044, 'bagging_fraction': 0.6002035275973091, 'bagging_freq': 10, 'lambda_l1': 5.487051935601009e-08, 'lambda_l2': 1.0215278319723303e-08}",0.0574077625893535
978,"{'learning_rate': 0.18625831842634186, 'num_leaves': 220, 'max_depth': 5, 'min_data_in_leaf': 14, 'feature_fraction': 0.9750165923214797, 'bagging_fraction': 0.6257805141064701, 'bagging_freq': 10, 'lambda_l1': 1.5177206864908294e-08, 'lambda_l2': 5.066208739228315e-08}",0.059952786705899964
979,"{'learning_rate': 0.17897834006664817, 'num_leaves': 192, 'max_depth': 6, 'min_data_in_leaf': 11, 'feature_fraction': 0.9652963117265118, 'bagging_fraction': 0.6135630028502979, 'bagging_freq': 10, 'lambda_l1': 2.0353232613085466e-08, 'lambda_l2': 2.2600194971625323e-08}",0.04836066759851122
980,"{'learning_rate': 0.1776461064829316, 'num_leaves': 246, 'max_depth': 6, 'min_data_in_leaf': 12, 'feature_fraction': 0.9529162852596852, 'bagging_fraction': 0.6073175923332916, 'bagging_freq': 10, 'lambda_l1': 3.949135584165163e-08, 'lambda_l2': 8.218918076732627e-08}",0.057493516759068844
981,"{'learning_rate': 0.16745042936936938, 'num_leaves': 216, 'max_depth': 6, 'min_data_in_leaf': 10, 'feature_fraction': 0.9469331056433294, 'bagging_fraction': 0.619910558040075, 'bagging_freq': 10, 'lambda_l1': 1.4662832924339048e-08, 'lambda_l2': 3.758544867445068e-08}",0.05912220704809172
982,"{'learning_rate': 0.1902350197658786, 'num_leaves': 180, 'max_depth': 6, 'min_data_in_leaf': 14, 'feature_fraction': 0.9605464746330507, 'bagging_fraction': 0.6000755639225287, 'bagging_freq': 10, 'lambda_l1': 2.4236318857193595e-08, 'lambda_l2': 1.5067833841144225e-08}",0.0658958074776816
983,"{'learning_rate': 0.19828929128033487, 'num_leaves': 196, 'max_depth': 6, 'min_data_in_leaf': 98, 'feature_fraction': 0.9424650866559992, 'bagging_fraction': 0.6294607497676451, 'bagging_freq': 10, 'lambda_l1': 1.231540429270395e-07, 'lambda_l2': 2.5163840976032834e-08}",0.12514909418021133
984,"{'learning_rate': 0.1707202539945667, 'num_leaves': 234, 'max_depth': 5, 'min_data_in_leaf': 12, 'feature_fraction': 0.9535815183817079, 'bagging_fraction': 0.6121781909965466, 'bagging_freq': 10, 'lambda_l1': 1.0039732487167984e-08, 'lambda_l2': 1.3395462224768494e-07}",0.05674153548121086
985,"{'learning_rate': 0.20209796621041948, 'num_leaves': 188, 'max_depth': 6, 'min_data_in_leaf': 10, 'feature_fraction': 0.970900633228037, 'bagging_fraction': 0.6076508720992589, 'bagging_freq': 10, 'lambda_l1': 2.930147419031722e-08, 'lambda_l2': 4.20655998325378e-08}",0.06004936041410147
986,"{'learning_rate': 0.1821960336852846, 'num_leaves': 203, 'max_depth': 6, 'min_data_in_leaf': 12, 'feature_fraction': 0.9397464308508889, 'bagging_fraction': 0.6196794638530466, 'bagging_freq': 10, 'lambda_l1': 1.4798269150128379e-08, 'lambda_l2': 1.0021098162506977e-08}",0.052725623774118456
987,"{'learning_rate': 0.17541237557051026, 'num_leaves': 222, 'max_depth': 7, 'min_data_in_leaf': 14, 'feature_fraction': 0.9590850595075631, 'bagging_fraction': 0.6085380244557372, 'bagging_freq': 9, 'lambda_l1': 7.10419734767517e-08, 'lambda_l2': 1.9433845297023396e-08}",0.06195144860576647
988,"{'learning_rate': 0.16429178172094175, 'num_leaves': 199, 'max_depth': 7, 'min_data_in_leaf': 10, 'feature_fraction': 0.9486952597057616, 'bagging_fraction': 0.6176797293521396, 'bagging_freq': 10, 'lambda_l1': 4.3546191865224154e-08, 'lambda_l2': 3.0140657696831e-08}",0.053504822294017575
989,"{'learning_rate': 0.2003285229026573, 'num_leaves': 215, 'max_depth': 7, 'min_data_in_leaf': 12, 'feature_fraction': 0.9654651193841866, 'bagging_fraction': 0.6002989419796577, 'bagging_freq': 10, 'lambda_l1': 1.7856340152037855e-08, 'lambda_l2': 7.095676766915638e-08}",0.045791026017118305
990,"{'learning_rate': 0.033557763246082034, 'num_leaves': 229, 'max_depth': 6, 'min_data_in_leaf': 14, 'feature_fraction': 0.9848072584090273, 'bagging_fraction': 0.6296388413951566, 'bagging_freq': 10, 'lambda_l1': 1.5264099738798106e-08, 'lambda_l2': 1.4443340987223875e-07}",0.07695317838960912
991,"{'learning_rate': 0.20636356496651434, 'num_leaves': 222, 'max_depth': 7, 'min_data_in_leaf': 13, 'feature_fraction': 0.9780998263249108, 'bagging_fraction': 0.6083877001690833, 'bagging_freq': 10, 'lambda_l1': 2.047809682811184e-08, 'lambda_l2': 8.287036917891979e-08}",0.06512229290714927
992,"{'learning_rate': 0.19271725935414089, 'num_leaves': 216, 'max_depth': 6, 'min_data_in_leaf': 12, 'feature_fraction': 0.9654784308307499, 'bagging_fraction': 0.6152514953404633, 'bagging_freq': 10, 'lambda_l1': 1.4091853554961377e-08, 'lambda_l2': 6.829318997155353e-08}",0.06204238219592277
993,"{'learning_rate': 0.1989676899540401, 'num_leaves': 216, 'max_depth': 7, 'min_data_in_leaf': 12, 'feature_fraction': 0.9718091322441179, 'bagging_fraction': 0.6073504024797992, 'bagging_freq': 10, 'lambda_l1': 1.0026024710803116e-08, 'lambda_l2': 1.0877206598108888e-07}",0.05204220696928754
994,"{'learning_rate': 0.2011764443421786, 'num_leaves': 227, 'max_depth': 6, 'min_data_in_leaf': 32, 'feature_fraction': 0.9659733646331111, 'bagging_fraction': 0.6002908909110497, 'bagging_freq': 10, 'lambda_l1': 3.102178697315077e-08, 'lambda_l2': 5.7091172893773496e-08}",0.06656927914608243
995,"{'learning_rate': 0.183927712128506, 'num_leaves': 219, 'max_depth': 8, 'min_data_in_leaf': 14, 'feature_fraction': 0.9598251445306145, 'bagging_fraction': 0.6215178964580986, 'bagging_freq': 10, 'lambda_l1': 2.0012406081216197e-08, 'lambda_l2': 8.16931181651056e-08}",0.06120179216489674
996,"{'learning_rate': 0.18647908048276501, 'num_leaves': 212, 'max_depth': 8, 'min_data_in_leaf': 11, 'feature_fraction': 0.9356327356748119, 'bagging_fraction': 0.6139080707188215, 'bagging_freq': 9, 'lambda_l1': 4.696985522152657e-08, 'lambda_l2': 5.353120768887067e-08}",0.04846818884264852
997,"{'learning_rate': 0.05700920234127014, 'num_leaves': 213, 'max_depth': 7, 'min_data_in_leaf': 10, 'feature_fraction': 0.9481538926480133, 'bagging_fraction': 0.6244925661787941, 'bagging_freq': 10, 'lambda_l1': 1.0017914991925146e-08, 'lambda_l2': 1.0819285208825242e-07}",0.056548767507018295
998,"{'learning_rate': 0.20160281238950112, 'num_leaves': 222, 'max_depth': 7, 'min_data_in_leaf': 12, 'feature_fraction': 0.9749569051742791, 'bagging_fraction': 0.60017534105374, 'bagging_freq': 10, 'lambda_l1': 1.9437198653673468e-08, 'lambda_l2': 4.384750673583833e-08}",0.058247547374678944
999,"{'learning_rate': 0.20694709070987052, 'num_leaves': 182, 'max_depth': 8, 'min_data_in_leaf': 89, 'feature_fraction': 0.9405530399788947, 'bagging_fraction': 0.637416650889574, 'bagging_freq': 10, 'lambda_l1': 3.173389658413191e-08, 'lambda_l2': 7.381041816556252e-08}",0.12499258304831033
trial_number,params,value
0,"{'learning_rate': 0.03574712922600244, 'num_leaves': 287, 'max_depth': 12, 'min_data_in_leaf': 64, 'feature_fraction': 0.6624074561769746, 'bagging_fraction': 0.662397808134481, 'bagging_freq': 1, 'lambda_l1': 0.6245760287469887, 'lambda_l2': 0.002570603566117596}",0.08952250474718679
1,"{'learning_rate': 0.11114989443094977, 'num_leaves': 25, 'max_depth': 15, 'min_data_in_leaf': 85, 'feature_fraction': 0.6849356442713105, 'bagging_fraction': 0.6727299868828402, 'bagging_freq': 2, 'lambda_l1': 5.472429642032189e-06, 'lambda_l2': 0.00052821153945323}",0.09415074526348224
2,"{'learning_rate': 0.04345454109729477, 'num_leaves': 101, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.7168578594140872, 'bagging_fraction': 0.7465447373174766, 'bagging_freq': 5, 'lambda_l1': 0.11656915613247415, 'lambda_l2': 6.267062696005991e-07}",0.04960868616071136
3,"{'learning_rate': 0.05748924681991978, 'num_leaves': 186, 'max_depth': 3, 'min_data_in_leaf': 65, 'feature_fraction': 0.6682096494749166, 'bagging_fraction': 0.6260206371941118, 'bagging_freq': 10, 'lambda_l1': 4.905556676028766, 'lambda_l2': 0.1886149587855396}",0.09165566132173611
4,"{'learning_rate': 0.028180680291847244, 'num_leaves': 47, 'max_depth': 11, 'min_data_in_leaf': 50, 'feature_fraction': 0.6488152939379115, 'bagging_fraction': 0.798070764044508, 'bagging_freq': 1, 'lambda_l1': 1.5271567592511939, 'lambda_l2': 2.133142332373e-06}",0.06836769466242099
5,"{'learning_rate': 0.09519754482692679, 'num_leaves': 107, 'max_depth': 9, 'min_data_in_leaf': 59, 'feature_fraction': 0.6739417822102108, 'bagging_fraction': 0.9878338511058234, 'bagging_freq': 8, 'lambda_l1': 2.8542399074977594, 'lambda_l2': 1.1309571585271492}",0.06719228848238804
6,"{'learning_rate': 0.0764136186923332, 'num_leaves': 279, 'max_depth': 4, 'min_data_in_leaf': 27, 'feature_fraction': 0.6180909155642152, 'bagging_fraction': 0.7301321323053057, 'bagging_freq': 4, 'lambda_l1': 2.7678419414850017e-06, 'lambda_l2': 0.287499823474079}",0.0546002401795306
7,"{'learning_rate': 0.03364867144187955, 'num_leaves': 98, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.9208787923016158, 'bagging_fraction': 0.6298202574719083, 'bagging_freq': 10, 'lambda_l1': 0.08916674715636552, 'lambda_l2': 6.143857495033091e-07}",0.04984206975668872
8,"{'learning_rate': 0.010189592979395137, 'num_leaves': 249, 'max_depth': 12, 'min_data_in_leaf': 76, 'feature_fraction': 0.9085081386743783, 'bagging_fraction': 0.6296178606936361, 'bagging_freq': 4, 'lambda_l1': 1.1036250149900698e-07, 'lambda_l2': 0.5860448217200526}",0.09596379220507253
9,"{'learning_rate': 0.08330803890301997, 'num_leaves': 112, 'max_depth': 3, 'min_data_in_leaf': 38, 'feature_fraction': 0.7300733288106988, 'bagging_fraction': 0.8918424713352257, 'bagging_freq': 7, 'lambda_l1': 0.9658611176861261, 'lambda_l2': 0.0001778010520878397}",0.054789499379463626
10,"{'learning_rate': 0.24893231508461813, 'num_leaves': 178, 'max_depth': 7, 'min_data_in_leaf': 11, 'feature_fraction': 0.8010124870699185, 'bagging_fraction': 0.8084932353340201, 'bagging_freq': 5, 'lambda_l1': 0.00413763088103686, 'lambda_l2': 2.2864821825098135e-08}",0.050928783836637306
11,"{'learning_rate': 0.02197638910212657, 'num_leaves': 98, 'max_depth': 8, 'min_data_in_leaf': 11, 'feature_fraction': 0.9562160119476198, 'bagging_fraction': 0.7448209034956986, 'bagging_freq': 10, 'lambda_l1': 0.0029151336209232953, 'lambda_l2': 1.414931566345731e-07}",0.05277862711533184
12,"{'learning_rate': 0.016200295023331198, 'num_leaves': 76, 'max_depth': 6, 'min_data_in_leaf': 28, 'feature_fraction': 0.8426740033019515, 'bagging_fraction': 0.7102700824842678, 'bagging_freq': 7, 'lambda_l1': 0.010414348488089425, 'lambda_l2': 5.163353789005302e-06}",0.05800672317149798
13,"{'learning_rate': 0.04847920657422447, 'num_leaves': 158, 'max_depth': 10, 'min_data_in_leaf': 100, 'feature_fraction': 0.9880271934157469, 'bagging_fraction': 0.7987586652315627, 'bagging_freq': 8, 'lambda_l1': 0.03986921114334406, 'lambda_l2': 5.076759282115556e-06}",0.09599224320935498
14,"{'learning_rate': 0.1706871158077115, 'num_leaves': 136, 'max_depth': 14, 'min_data_in_leaf': 27, 'feature_fraction': 0.7480561935969866, 'bagging_fraction': 0.8604911724169197, 'bagging_freq': 6, 'lambda_l1': 0.00022592639353618727, 'lambda_l2': 2.1349684754531695e-07}",0.04984091039688959
15,"{'learning_rate': 0.18470160176912045, 'num_leaves': 143, 'max_depth': 15, 'min_data_in_leaf': 43, 'feature_fraction': 0.7406086632532847, 'bagging_fraction': 0.8759347993734068, 'bagging_freq': 5, 'lambda_l1': 3.977994414292486e-05, 'lambda_l2': 2.686631456986389e-08}",0.059483482418884424
16,"{'learning_rate': 0.1652185115570459, 'num_leaves': 199, 'max_depth': 13, 'min_data_in_leaf': 36, 'feature_fraction': 0.7557644408164256, 'bagging_fraction': 0.9003988944050104, 'bagging_freq': 3, 'lambda_l1': 0.00014708348518513212, 'lambda_l2': 5.335318487748903e-05}",0.05302046518286374
17,"{'learning_rate': 0.28018250021657154, 'num_leaves': 142, 'max_depth': 14, 'min_data_in_leaf': 19, 'feature_fraction': 0.8364893974006529, 'bagging_fraction': 0.9582935175639912, 'bagging_freq': 6, 'lambda_l1': 2.1219899323605756e-08, 'lambda_l2': 0.010993417108982821}",0.05710902238943681
18,"{'learning_rate': 0.05319159290103048, 'num_leaves': 60, 'max_depth': 13, 'min_data_in_leaf': 49, 'feature_fraction': 0.7714734539789605, 'bagging_fraction': 0.8403312698848884, 'bagging_freq': 6, 'lambda_l1': 0.00036172554724654503, 'lambda_l2': 2.598142489447611e-05}",0.06323272224999396
19,"{'learning_rate': 0.14054531383031904, 'num_leaves': 239, 'max_depth': 6, 'min_data_in_leaf': 35, 'feature_fraction': 0.7187315598855203, 'bagging_fraction': 0.7702174182904522, 'bagging_freq': 4, 'lambda_l1': 0.0006796000412745778, 'lambda_l2': 1.0109806542913558e-07}",0.054345561387579934
20,"{'learning_rate': 0.06359027995391081, 'num_leaves': 217, 'max_depth': 11, 'min_data_in_leaf': 17, 'feature_fraction': 0.8069410260856268, 'bagging_fraction': 0.9354348266823662, 'bagging_freq': 8, 'lambda_l1': 1.406353943041419e-05, 'lambda_l2': 8.802075014264812}",0.05811115418482009
21,"{'learning_rate': 0.038052163282116906, 'num_leaves': 126, 'max_depth': 9, 'min_data_in_leaf': 25, 'feature_fraction': 0.8801151332999179, 'bagging_fraction': 0.6963886879532055, 'bagging_freq': 9, 'lambda_l1': 0.06366518007808271, 'lambda_l2': 3.8956821623809006e-07}",0.052886653923842245
22,"{'learning_rate': 0.02116304673499478, 'num_leaves': 84, 'max_depth': 10, 'min_data_in_leaf': 22, 'feature_fraction': 0.9247213222412323, 'bagging_fraction': 0.8486264290683867, 'bagging_freq': 3, 'lambda_l1': 0.19371007023161277, 'lambda_l2': 7.10620258085966e-07}",0.05172798685477313
23,"{'learning_rate': 0.03850103341485446, 'num_leaves': 128, 'max_depth': 8, 'min_data_in_leaf': 30, 'feature_fraction': 0.7086768807224364, 'bagging_fraction': 0.7503785446646292, 'bagging_freq': 7, 'lambda_l1': 0.01809825302832357, 'lambda_l2': 1.476239497743448e-05}",0.05570945031064587
24,"{'learning_rate': 0.027348983245403358, 'num_leaves': 77, 'max_depth': 13, 'min_data_in_leaf': 16, 'feature_fraction': 0.7787344486070525, 'bagging_fraction': 0.6067677322528896, 'bagging_freq': 9, 'lambda_l1': 0.0019294110565580551, 'lambda_l2': 9.903309089086222e-07}",0.04838788245446961
25,"{'learning_rate': 0.013450584017688878, 'num_leaves': 21, 'max_depth': 14, 'min_data_in_leaf': 14, 'feature_fraction': 0.7760975920640389, 'bagging_fraction': 0.6656607595319137, 'bagging_freq': 6, 'lambda_l1': 6.455765097393868e-07, 'lambda_l2': 1.039026895271899e-08}",0.050944094558366806
26,"{'learning_rate': 0.026665571079528792, 'num_leaves': 56, 'max_depth': 13, 'min_data_in_leaf': 42, 'feature_fraction': 0.833910550080588, 'bagging_fraction': 0.8388265752822814, 'bagging_freq': 9, 'lambda_l1': 0.0008228007872579386, 'lambda_l2': 1.1042593779265622e-07}",0.06240955618166096
27,"{'learning_rate': 0.11595352777648961, 'num_leaves': 75, 'max_depth': 14, 'min_data_in_leaf': 32, 'feature_fraction': 0.6029515767215055, 'bagging_fraction': 0.7761945861836954, 'bagging_freq': 5, 'lambda_l1': 7.232289444977335e-05, 'lambda_l2': 1.942545870913789e-06}",0.04780140937696392
28,"{'learning_rate': 0.1127332265321616, 'num_leaves': 78, 'max_depth': 12, 'min_data_in_leaf': 32, 'feature_fraction': 0.6139632470400134, 'bagging_fraction': 0.6056481114812657, 'bagging_freq': 5, 'lambda_l1': 4.001566845101497e-05, 'lambda_l2': 1.8468803385457938e-06}",0.056265860321426296
29,"{'learning_rate': 0.07081890631325809, 'num_leaves': 42, 'max_depth': 11, 'min_data_in_leaf': 18, 'feature_fraction': 0.6443049910397777, 'bagging_fraction': 0.6957765371853208, 'bagging_freq': 3, 'lambda_l1': 0.3618646050166252, 'lambda_l2': 0.0025244715620066213}",0.05563418790337987
30,"{'learning_rate': 0.04126092455525968, 'num_leaves': 71, 'max_depth': 12, 'min_data_in_leaf': 44, 'feature_fraction': 0.6017580660969046, 'bagging_fraction': 0.7870881289185206, 'bagging_freq': 4, 'lambda_l1': 0.00422918163231331, 'lambda_l2': 0.00011415948361164283}",0.05844334109409059
31,"{'learning_rate': 0.19752495711350018, 'num_leaves': 126, 'max_depth': 14, 'min_data_in_leaf': 25, 'feature_fraction': 0.7081632866435028, 'bagging_fraction': 0.823802232311828, 'bagging_freq': 5, 'lambda_l1': 9.869725738855557e-05, 'lambda_l2': 2.8951561102161827e-07}",0.05650038766801137
32,"{'learning_rate': 0.12784220341895441, 'num_leaves': 89, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.6912010028713564, 'bagging_fraction': 0.7697847388383272, 'bagging_freq': 6, 'lambda_l1': 4.024578629867405e-06, 'lambda_l2': 2.5716389009112844e-06}",0.045024175637750644
33,"{'learning_rate': 0.1222335136490464, 'num_leaves': 89, 'max_depth': 15, 'min_data_in_leaf': 11, 'feature_fraction': 0.6998994216408834, 'bagging_fraction': 0.7737518772970499, 'bagging_freq': 2, 'lambda_l1': 1.5546441261238122e-06, 'lambda_l2': 7.242596387383706e-06}",0.047305354673166086
34,"{'learning_rate': 0.123005425598452, 'num_leaves': 88, 'max_depth': 15, 'min_data_in_leaf': 11, 'feature_fraction': 0.6897663730951951, 'bagging_fraction': 0.7230294679471359, 'bagging_freq': 2, 'lambda_l1': 1.4330633247880911e-06, 'lambda_l2': 0.0004698354426325267}",0.04472179524173866
35,"{'learning_rate': 0.11955217560380123, 'num_leaves': 34, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.6905527313346145, 'bagging_fraction': 0.7717595086090807, 'bagging_freq': 1, 'lambda_l1': 5.54539296453263e-07, 'lambda_l2': 0.0020851592063036136}",0.04343956178115778
36,"{'learning_rate': 0.13729632107695064, 'num_leaves': 37, 'max_depth': 15, 'min_data_in_leaf': 12, 'feature_fraction': 0.6818927692482258, 'bagging_fraction': 0.7616393425484725, 'bagging_freq': 1, 'lambda_l1': 1.2201292315941856e-06, 'lambda_l2': 0.0009408483636001261}",0.044396993403458054
37,"{'learning_rate': 0.09519420825169253, 'num_leaves': 38, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.6513737700091045, 'bagging_fraction': 0.715514053425703, 'bagging_freq': 1, 'lambda_l1': 1.500158123639857e-07, 'lambda_l2': 0.0014034268403537583}",0.04512309188513015
38,"{'learning_rate': 0.1463844883518519, 'num_leaves': 36, 'max_depth': 15, 'min_data_in_leaf': 73, 'feature_fraction': 0.6835684569462417, 'bagging_fraction': 0.748247576813953, 'bagging_freq': 1, 'lambda_l1': 5.022433858987134e-07, 'lambda_l2': 0.012525165236976814}",0.09524692845581813
39,"{'learning_rate': 0.22594977662360047, 'num_leaves': 55, 'max_depth': 15, 'min_data_in_leaf': 21, 'feature_fraction': 0.6388303087511908, 'bagging_fraction': 0.6865825069270086, 'bagging_freq': 2, 'lambda_l1': 7.632606474685934e-06, 'lambda_l2': 0.0198353068617565}",0.05729823534906252
40,"{'learning_rate': 0.09825494699368183, 'num_leaves': 23, 'max_depth': 15, 'min_data_in_leaf': 15, 'feature_fraction': 0.6734844927114134, 'bagging_fraction': 0.724205570791671, 'bagging_freq': 1, 'lambda_l1': 1.8234347125317126e-08, 'lambda_l2': 0.0008374860797133636}",0.05188001546665274
41,"{'learning_rate': 0.08913752096018276, 'num_leaves': 40, 'max_depth': 15, 'min_data_in_leaf': 11, 'feature_fraction': 0.6553082386419349, 'bagging_fraction': 0.7286866997646168, 'bagging_freq': 1, 'lambda_l1': 8.513719917627138e-08, 'lambda_l2': 0.0006459927652657891}",0.0483324401371463
42,"{'learning_rate': 0.13762688209937665, 'num_leaves': 37, 'max_depth': 14, 'min_data_in_leaf': 14, 'feature_fraction': 0.6276558726800708, 'bagging_fraction': 0.756942416587354, 'bagging_freq': 2, 'lambda_l1': 1.8847503389817146e-07, 'lambda_l2': 0.0022244861408435347}",0.04736835891167228
43,"{'learning_rate': 0.07437539596121065, 'num_leaves': 62, 'max_depth': 13, 'min_data_in_leaf': 10, 'feature_fraction': 0.6870748705312015, 'bagging_fraction': 0.7165056765348904, 'bagging_freq': 1, 'lambda_l1': 1.911397763879172e-06, 'lambda_l2': 0.02830814570707727}",0.04543800483055971
44,"{'learning_rate': 0.09960276806890346, 'num_leaves': 109, 'max_depth': 15, 'min_data_in_leaf': 20, 'feature_fraction': 0.6605097572016182, 'bagging_fraction': 0.6492644107536537, 'bagging_freq': 2, 'lambda_l1': 5.467428922934331e-08, 'lambda_l2': 0.06854729213893311}",0.053278831103344006
45,"{'learning_rate': 0.12475422163057034, 'num_leaves': 49, 'max_depth': 14, 'min_data_in_leaf': 61, 'feature_fraction': 0.6923963233418877, 'bagging_fraction': 0.8203555626260135, 'bagging_freq': 1, 'lambda_l1': 4.1117792169155453e-07, 'lambda_l2': 0.0002627836385122404}",0.09229992657529976
46,"{'learning_rate': 0.1595564119208224, 'num_leaves': 26, 'max_depth': 15, 'min_data_in_leaf': 10, 'feature_fraction': 0.7328848867636673, 'bagging_fraction': 0.6759376194910778, 'bagging_freq': 3, 'lambda_l1': 6.560517274719464e-06, 'lambda_l2': 0.0052033682575000515}",0.04984027662736333
47,"{'learning_rate': 0.20209338591985734, 'num_leaves': 97, 'max_depth': 14, 'min_data_in_leaf': 95, 'feature_fraction': 0.6667494505613908, 'bagging_fraction': 0.7355626786453903, 'bagging_freq': 2, 'lambda_l1': 8.187878691630653e-07, 'lambda_l2': 0.0012263685368903215}",0.08972452025329442
48,"{'learning_rate': 0.08289852136604829, 'num_leaves': 34, 'max_depth': 13, 'min_data_in_leaf': 24, 'feature_fraction': 0.626137275477296, 'bagging_fraction': 0.7105599209967861, 'bagging_freq': 2, 'lambda_l1': 2.4614199308618527e-07, 'lambda_l2': 5.0726487479560484e-05}",0.052722070917170516
49,"{'learning_rate': 0.062471941215719605, 'num_leaves': 65, 'max_depth': 15, 'min_data_in_leaf': 15, 'feature_fraction': 0.7220840704953145, 'bagging_fraction': 0.7920296906807623, 'bagging_freq': 1, 'lambda_l1': 4.64257233664736e-08, 'lambda_l2': 0.0004737103167175372}",0.04834758395932863
50,"{'learning_rate': 0.10152023977016378, 'num_leaves': 160, 'max_depth': 14, 'min_data_in_leaf': 84, 'feature_fraction': 0.640098464382587, 'bagging_fraction': 0.6456837944783226, 'bagging_freq': 1, 'lambda_l1': 3.5537510567247007e-06, 'lambda_l2': 0.0045184008662357686}",0.09634529457174626
51,"{'learning_rate': 0.07887638936492991, 'num_leaves': 50, 'max_depth': 13, 'min_data_in_leaf': 10, 'feature_fraction': 0.6840406943070444, 'bagging_fraction': 0.7588632551169662, 'bagging_freq': 1, 'lambda_l1': 1.691021339677226e-06, 'lambda_l2': 0.12733430416329838}",0.04542964861592063
52,"{'learning_rate': 0.13020555158178493, 'num_leaves': 50, 'max_depth': 15, 'min_data_in_leaf': 14, 'feature_fraction': 0.6779163044968777, 'bagging_fraction': 0.7603738304355181, 'bagging_freq': 1, 'lambda_l1': 1.7417948807612057e-05, 'lambda_l2': 0.04672503567792053}",0.0474344882453797
53,"{'learning_rate': 0.08824012766514097, 'num_leaves': 287, 'max_depth': 12, 'min_data_in_leaf': 18, 'feature_fraction': 0.6967312216409343, 'bagging_fraction': 0.8141514566186483, 'bagging_freq': 1, 'lambda_l1': 9.723501433553594e-07, 'lambda_l2': 0.14267266184902697}",0.04781772413487611
54,"{'learning_rate': 0.10764989141356018, 'num_leaves': 28, 'max_depth': 14, 'min_data_in_leaf': 10, 'feature_fraction': 0.751817700379461, 'bagging_fraction': 0.7359528293491948, 'bagging_freq': 2, 'lambda_l1': 2.538922228222073e-07, 'lambda_l2': 3.5695068688126677}",0.05629118704821483
55,"{'learning_rate': 0.07772686846880135, 'num_leaves': 91, 'max_depth': 13, 'min_data_in_leaf': 21, 'feature_fraction': 0.6578082288812226, 'bagging_fraction': 0.7862779372792024, 'bagging_freq': 3, 'lambda_l1': 3.5575166542726547e-06, 'lambda_l2': 0.00011035850216438412}",0.0538260319754323
56,"{'learning_rate': 0.1542474204165462, 'num_leaves': 45, 'max_depth': 15, 'min_data_in_leaf': 13, 'feature_fraction': 0.7192767738844673, 'bagging_fraction': 0.7689138587501481, 'bagging_freq': 2, 'lambda_l1': 1.4411682127019106e-05, 'lambda_l2': 0.49958754856878157}",0.05287133632720882
57,"{'learning_rate': 0.18053520612165058, 'num_leaves': 117, 'max_depth': 14, 'min_data_in_leaf': 18, 'feature_fraction': 0.679778057885021, 'bagging_fraction': 0.6987375863634006, 'bagging_freq': 1, 'lambda_l1': 1.5644275126967444e-06, 'lambda_l2': 0.006307341086877297}",0.05088470900855117
58,"{'learning_rate': 0.052479282472055265, 'num_leaves': 65, 'max_depth': 4, 'min_data_in_leaf': 28, 'feature_fraction': 0.7025153326593506, 'bagging_fraction': 0.8025791223620227, 'bagging_freq': 7, 'lambda_l1': 1.0627748743031714e-08, 'lambda_l2': 0.001413476666770491}",0.05306456270894475
59,"{'learning_rate': 0.06550659031501492, 'num_leaves': 31, 'max_depth': 15, 'min_data_in_leaf': 23, 'feature_fraction': 0.7349471221385814, 'bagging_fraction': 0.7407824275705283, 'bagging_freq': 2, 'lambda_l1': 1.394137332704572e-07, 'lambda_l2': 0.00029747926148775735}",0.05024680027379654
60,"{'learning_rate': 0.2462252950186709, 'num_leaves': 85, 'max_depth': 13, 'min_data_in_leaf': 55, 'feature_fraction': 0.7628471608996972, 'bagging_fraction': 0.7628337584774473, 'bagging_freq': 4, 'lambda_l1': 4.422209663266279e-08, 'lambda_l2': 2.249614348474067e-05}",0.09373217185245333
61,"{'learning_rate': 0.08081198002176156, 'num_leaves': 66, 'max_depth': 12, 'min_data_in_leaf': 10, 'feature_fraction': 0.6905920527370172, 'bagging_fraction': 0.7159322882221834, 'bagging_freq': 1, 'lambda_l1': 1.7429823035470166e-06, 'lambda_l2': 0.03169537032300734}",0.04574634251060629
62,"{'learning_rate': 0.09273899970417197, 'num_leaves': 57, 'max_depth': 11, 'min_data_in_leaf': 14, 'feature_fraction': 0.6724804505414097, 'bagging_fraction': 0.7190535402168361, 'bagging_freq': 1, 'lambda_l1': 3.522679972784097e-07, 'lambda_l2': 0.12950182301847335}",0.04897954844590586
